startIntersectionID,endIntersectionID,cost,time
6936,6938,8.30871,0.0
6936,6647,37.7067,0.0
6936,6937,21.2834,0.0
1554,1555,22.7003,0.0
1554,1516,55.9362,0.0
1554,4007,12.3673,0.0
6935,6868,14.3857,0.0
1551,1702,12.0481,0.0
1551,1550,16.5707,0.0
1551,1543,8.65702,0.0
6934,4030,4.61211,0.0
6934,6933,44.5009,0.0
6934,4051,8.04064,0.0
1552,3960,21.742,0.0
1552,1553,20.8593,0.0
1552,4242,14.5592,0.0
1550,4315,19.9135,0.0
1550,1556,43.4665,0.0
1550,1551,6.56705,0.0
1548,1549,24.4447,0.0
1548,3960,21.3223,0.0
1548,4464,26.9077,0.0
1548,1553,22.0984,0.0
6909,4557,17.7042,0.0
6909,4049,16.2999,0.0
6909,6712,27.9957,0.0
6909,6711,49.3678,0.0
1549,1593,27.6109,0.0
1549,1548,24.4447,0.0
1549,1728,21.7801,0.0
1549,1735,22.1667,0.0
6906,6954,10.7637,0.0
6906,6680,12.7969,0.0
6906,6668,10.4594,0.0
6905,933,27.9929,0.0
6905,5912,19.9725,0.0
6905,7044,18.5939,0.0
6905,6894,41.0996,0.0
6908,7027,18.1168,0.0
6908,7055,9.55528,0.0
6908,6900,29.0322,0.0
6907,7116,12.467,0.0
6907,6804,24.827,0.0
6907,7083,10.0125,0.0
6902,4613,22.9696,0.0
6902,6667,94.8048,0.0
6902,7020,6.62957,0.0
1540,1910,19.3314,0.0
1540,1542,22.1227,0.0
1540,1533,16.2349,0.0
6901,3357,67.834,0.0
6901,7168,17.2605,0.0
6901,1677,21.0576,0.0
6901,7175,13.6765,0.0
6901,4212,42.801,0.0
1541,1688,44.4342,0.0
1541,1522,44.6901,0.0
1541,1689,45.5334,0.0
1541,3961,38.1738,0.0
6904,4592,36.9149,0.0
6904,6644,34.1935,0.0
6904,6111,40.8861,0.0
6904,6620,15.4397,0.0
1542,1540,12.8503,0.0
1542,1543,38.9152,0.0
1542,1587,16.5979,0.0
6903,6840,7.92451,0.0
6903,4229,23.4515,0.0
6903,7131,43.3644,0.0
1543,1699,107.073,0.0
1543,1617,26.3605,0.0
1543,1542,18.3437,0.0
1543,1551,21.8443,0.0
1544,1525,53.1213,0.0
1544,1953,27.5197,0.0
1544,1952,14.7516,0.0
1544,1526,37.2438,0.0
1545,1589,26.9607,0.0
1545,5341,43.4604,0.0
1545,1546,30.7072,0.0
6900,6876,7.59509,0.0
6900,6908,16.8638,0.0
6900,6981,20.6838,0.0
1546,4290,13.0826,0.0
1546,1568,38.0747,0.0
1546,1574,37.9977,0.0
1546,1545,30.7072,0.0
1547,1601,68.7601,0.0
1547,4368,11.4894,0.0
1547,4470,28.2554,0.0
1547,1518,33.7503,0.0
1539,1538,9.69163,0.0
1539,1597,17.2635,0.0
1539,1576,26.8835,0.0
1537,1522,76.913,0.0
1537,1689,45.145,0.0
1537,1972,23.4257,0.0
1537,2574,36.909,0.0
1538,1687,19.383,0.0
1538,1539,20.5603,0.0
1538,1976,25.9072,0.0
6919,993,38.2714,0.0
6919,6918,14.629,0.0
6919,7203,14.3796,0.0
6918,7060,10.6241,0.0
6918,6928,3.1474,0.0
6918,6919,54.2162,0.0
6917,6976,11.6799,0.0
6917,6957,13.7911,0.0
6917,6916,5.63022,0.0
6916,6977,10.7113,0.0
6916,6917,2.65395,0.0
6916,6779,4.15837,0.0
6915,6946,6.92001,0.0
6915,6506,100.162,0.0
6915,6778,20.7034,0.0
1531,1805,96.9265,0.0
1531,1532,151.706,0.0
1531,5467,206.697,0.0
6914,6990,7.33176,0.0
6914,5315,50.5195,0.0
6914,7009,8.6632,0.0
1532,5470,109792.0,0.0
1532,5335,36.211,0.0
1532,1531,88.1206,0.0
6913,6802,7.08349,0.0
6913,6480,18.8807,0.0
6913,6827,98.3504,0.0
6913,6478,32.9902,0.0
6912,4947,11.3079,0.0
1530,1953,11.1463,0.0
1530,1529,44.422,0.0
1530,1515,24.7092,0.0
6911,6883,7.62627,0.0
1535,4368,19.4464,0.0
1535,1536,21.8052,0.0
1535,1584,15.0861,0.0
6910,7073,51.6512,0.0
6910,6798,20.935,0.0
6910,4289,10.2314,0.0
1536,1927,21.132,0.0
1536,1535,21.8052,0.0
1536,1528,15.1122,0.0
1533,1581,26.8621,0.0
1533,1540,27.9494,0.0
1533,3885,46.6509,0.0
1533,1534,9.53121,0.0
1534,1910,51.5119,0.0
1534,1940,16.5122,0.0
1534,1533,24.0502,0.0
1475,1374,32.2448,0.0
1475,1377,16.5144,0.0
1475,1773,3.994,0.0
1475,1401,28.4027,0.0
4798,4685,30.238,0.0
4798,4695,9.59096,0.0
4798,5188,16.6205,0.0
1474,1447,9.40942,0.0
1474,1752,16.4112,0.0
1474,1416,5.12986,0.0
1474,1321,54.5478,0.0
4799,2936,8.7574,0.0
4799,4189,33.9104,0.0
4799,4425,17.3307,0.0
1477,2615,23.8731,0.0
1477,1361,16.2562,0.0
1477,1041,111.16,0.0
4796,4797,8.00478,0.0
4796,5346,26.8666,0.0
4796,4800,10.8322,0.0
1476,1041,153.884,0.0
1476,1853,64.6977,0.0
1476,1846,8.46728,0.0
4797,4796,10.5192,0.0
1479,1488,33.5957,0.0
1479,719,19.6927,0.0
1479,1478,26.0785,0.0
1478,1487,27.4924,0.0
1478,1479,15.1481,0.0
1478,1449,41.4353,0.0
1480,532,17.7786,0.0
1480,1428,17.3035,0.0
1480,1429,20.2551,0.0
1481,1504,13.9104,0.0
1481,1403,16.7911,0.0
1481,1496,7.23896,0.0
1482,1822,17.0524,0.0
1482,1403,16.4699,0.0
1482,640,29.9481,0.0
1483,5891,43.4634,0.0
1483,1494,18.2429,0.0
1483,1495,14.1181,0.0
1483,1484,32.5513,0.0
1484,1485,12.8758,0.0
1484,1494,14.43,0.0
1484,1498,11.9428,0.0
1484,1483,12.9003,0.0
1488,1487,22.2036,0.0
1488,719,47.1757,0.0
1488,1479,57.8374,0.0
1488,1788,8.72154,0.0
4785,4060,22.6356,0.0
4785,4751,15.0322,0.0
4785,3911,7.73767,0.0
4785,4780,49.7287,0.0
1487,1488,38.225,0.0
1487,1485,10.0202,0.0
1487,1478,69.3719,0.0
1487,5888,41.9626,0.0
1487,1498,16.1233,0.0
4786,5018,30.084,0.0
4786,4763,26.0768,0.0
4786,5013,58.4976,0.0
4786,6556,58.8033,0.0
1486,1376,10.2417,0.0
1486,1423,7.43462,0.0
4787,2562,34.8765,0.0
4787,5018,53.2816,0.0
4787,4763,68.8792,0.0
4787,4765,25.1361,0.0
1485,1487,17.2504,0.0
1485,1788,12.5615,0.0
1485,1484,7.47909,0.0
4788,4779,17.9944,0.0
4788,4612,11.9209,0.0
4788,5081,23.996,0.0
4789,4875,28.4469,0.0
4789,4771,9.76959,0.0
4789,4849,2.66004,0.0
1489,595,25.1809,0.0
1489,1421,19.3999,0.0
1489,559,24.1603,0.0
1489,1362,10.7603,0.0
1490,5554,101.313,0.0
1490,682,25.1935,0.0
1490,1465,18.2059,0.0
1490,1778,38.9898,0.0
1491,1091,100.816,0.0
1491,582,11.0493,0.0
1491,1492,33.2358,0.0
4791,4685,19.2936,0.0
4791,5014,25.4371,0.0
4791,5012,29.8316,0.0
4790,5240,54.1411,0.0
4790,5494,23.4659,0.0
4790,4591,281.265,0.0
4790,4759,40.1775,0.0
1494,1495,9.70117,0.0
1494,1483,18.2429,0.0
1494,1819,38.0536,0.0
1494,1484,14.43,0.0
4793,4825,9.82749,0.0
4793,4620,17.3272,0.0
4793,4549,46.9719,0.0
4793,5102,15.261,0.0
1495,601,30.5751,0.0
1495,1876,26.8402,0.0
1495,1494,24.4791,0.0
1495,1483,35.6244,0.0
4792,2800,21.2909,0.0
4792,4034,56.288,0.0
4792,5576,21.6147,0.0
4792,2799,15.236,0.0
1492,5572,35.7428,0.0
1492,1491,33.2358,0.0
1492,1497,15.8241,0.0
4795,4945,34.4417,0.0
4795,4888,20.7059,0.0
4795,4794,23.1655,0.0
1493,677,33.9962,0.0
1493,554,108.348,0.0
1493,5172,53.5493,0.0
4794,5749,40.9372,0.0
4794,4817,12.3355,0.0
4794,4795,13.4561,0.0
1457,1469,95.3327,0.0
1457,5653,21.9081,0.0
1457,1455,13.1678,0.0
1456,1760,5.91728,0.0
1456,1455,12.4899,0.0
1456,1820,65.0488,0.0
1459,1372,13.7334,0.0
4778,3039,60.2124,0.0
4778,4225,9.80733,0.0
4778,4686,40.6117,0.0
4778,5005,19.0982,0.0
1458,1756,12.7793,0.0
1458,1763,15.7305,0.0
1458,1372,13.1462,0.0
4779,4556,8.65216,0.0
4779,4788,17.9944,0.0
4779,5048,14.8782,0.0
1453,1398,32.4861,0.0
1453,1399,17.4225,0.0
1453,2074,47.4295,0.0
1453,1871,21.1031,0.0
4776,4332,37.229,0.0
4776,4775,6.02445,0.0
4776,5313,30.0094,0.0
1452,1363,20.5468,0.0
1452,1471,10.6335,0.0
1452,1777,29.1097,0.0
4777,5259,26.4438,0.0
4777,4761,21.7765,0.0
4777,4381,38.9201,0.0
4777,6041,128.036,0.0
1455,1457,48.8009,0.0
1455,1456,52.9899,0.0
1455,1467,20.9908,0.0
1455,5652,19.9114,0.0
4774,4834,49.9283,0.0
4774,4560,33.4556,0.0
4774,5046,6.63835,0.0
1454,1398,31.3319,0.0
1454,1779,30.8552,0.0
1454,1834,13.1648,0.0
4775,4776,15.2016,0.0
4775,5099,7.75018,0.0
4775,5101,30.0643,0.0
4784,5576,12.2868,0.0
4784,4576,36.0486,0.0
4784,4579,35.6252,0.0
1460,2044,34.4724,0.0
1460,762,32.2514,0.0
1460,566,37.2832,0.0
4783,4782,28.6139,0.0
1461,4820,33.7973,0.0
1461,5641,69.4845,0.0
1461,1462,71.7429,0.0
1461,664,40.4832,0.0
4782,5086,29.7658,0.0
4782,4783,9.76144,0.0
4782,5420,43.4746,0.0
1462,5566,64.2461,0.0
1462,585,79.9141,0.0
1462,1461,71.7429,0.0
4781,5103,20.7539,0.0
4781,5199,15.1848,0.0
4781,4619,22.2602,0.0
4780,4785,13.4182,0.0
4780,5086,29.9273,0.0
4780,4770,20.0919,0.0
4780,5071,86.7267,0.0
4767,4121,37.0435,0.0
4767,4766,7.47272,0.0
4767,4038,28.0249,0.0
4767,5041,28.8206,0.0
1469,1457,28.9485,0.0
1469,5654,17.1901,0.0
1469,1472,70.2559,0.0
1469,1470,38.1279,0.0
1469,1451,65.4519,0.0
4768,4812,38.9739,0.0
4768,4766,14.1921,0.0
4768,3923,21.6374,0.0
1468,1409,64.3379,0.0
1468,1847,4.98818,0.0
1468,1837,12.6333,0.0
4769,3859,7.07549,0.0
4769,4754,13.4586,0.0
4769,4745,44.185,0.0
1467,5177,63.4302,0.0
1467,1500,35.9064,0.0
1467,1455,89.0563,0.0
1466,1811,44.6651,0.0
1466,1019,12.6897,0.0
1466,1152,16.2195,0.0
4763,6307,62.1665,0.0
4763,4786,55.3205,0.0
4763,4787,40.0096,0.0
4763,4764,24.4053,0.0
5899,427,53.4662,0.0
5899,5898,30.7071,0.0
5899,5900,21.7772,0.0
5899,5903,51.4874,0.0
1465,1490,45.9391,0.0
1465,1367,18.2887,0.0
1465,1449,12.9469,0.0
4764,6275,62.3509,0.0
4764,4823,28.1437,0.0
4764,4763,42.0154,0.0
4764,4765,38.3638,0.0
5898,5917,36.9595,0.0
5898,5899,52.8643,0.0
5898,607,63.3924,0.0
5898,5931,40.3522,0.0
1464,1843,10.2408,0.0
1464,1352,15.4336,0.0
1464,1838,12.1119,0.0
4765,4787,43.2735,0.0
4765,4830,27.0968,0.0
4765,4764,66.0459,0.0
4765,2559,38.516,0.0
5897,4736,50.8251,0.0
1463,2621,218.203,0.0
1463,1418,40.0319,0.0
1463,2530,36.1742,0.0
4766,4767,7.47272,0.0
4766,4768,14.1921,0.0
4766,5043,27.0502,0.0
5896,1358,7.29383,0.0
5896,5124,62.5686,0.0
1472,1469,20.036,0.0
1472,1820,15.7511,0.0
1472,703,16.3241,0.0
1472,1875,43.339,0.0
4771,4789,9.76959,0.0
4771,5299,16.1596,0.0
4771,4770,65.0397,0.0
4771,5420,38.5421,0.0
1473,1802,19.3915,0.0
1473,1824,45.5312,0.0
1473,1321,7.29519,0.0
4770,4060,13.7082,0.0
4770,4771,19.7498,0.0
4770,4780,66.1663,0.0
1470,1469,29.0141,0.0
1470,1875,7.98576,0.0
1470,1887,10.4034,0.0
1470,1451,26.8071,0.0
4773,5057,33.815,0.0
4773,4357,26.4491,0.0
4773,5080,31.4877,0.0
4773,4747,11.9551,0.0
1471,1409,23.9907,0.0
1471,1452,10.6335,0.0
1471,1837,34.1066,0.0
4772,4597,12.4335,0.0
4772,4588,42.4112,0.0
4755,6483,89.1628,0.0
4755,4063,21.3767,0.0
4755,4754,49.3845,0.0
4755,3854,61.4309,0.0
4754,4769,39.4516,0.0
4754,5314,42.6524,0.0
4754,4755,19.5713,0.0
4753,2975,10.4567,0.0
4753,4750,23.631,0.0
4753,4240,27.0861,0.0
4752,5077,16.9391,0.0
4752,4676,29.9833,0.0
4752,4746,32.4898,0.0
4759,4590,455.468,0.0
4759,4790,40.1775,0.0
4759,6344,14.2589,0.0
4758,4888,7.84378,0.0
4758,4828,13.9112,0.0
4758,4757,16.0475,0.0
4757,5746,34.8541,0.0
4757,4760,11.6979,0.0
4757,4758,16.0475,0.0
4756,4590,53.1608,0.0
4756,5192,22.2965,0.0
4756,3898,109.635,0.0
4761,4777,21.7765,0.0
4761,4762,12.9223,0.0
4761,5774,49.4435,0.0
4762,4761,3.92395,0.0
4762,4800,29.6924,0.0
4762,3904,24.9555,0.0
4760,5746,82.4812,0.0
4760,4828,27.2652,0.0
4760,4757,38.5233,0.0
4749,4750,12.9875,0.0
4742,4743,24.488,0.0
4742,5070,38.2595,0.0
4742,4745,14.4445,0.0
4741,4596,45.7971,0.0
4741,4595,16.2279,0.0
4741,5131,33.9561,0.0
4741,5095,21.2844,0.0
4744,2759,16.9439,0.0
4744,2791,65.4253,0.0
4744,4182,31.959,0.0
4743,4811,12.4899,0.0
4743,4288,18.0354,0.0
4743,3916,21.3213,0.0
4743,4742,14.2243,0.0
4746,4674,26.6686,0.0
4746,5007,4.86933,0.0
4746,4752,32.4898,0.0
4745,4769,15.0734,0.0
4745,4811,6.04257,0.0
4745,5314,17.3673,0.0
4745,4742,18.9818,0.0
4748,4806,4.78835,0.0
4748,5377,26.4293,0.0
4748,4747,20.2523,0.0
4747,4773,20.5815,0.0
4747,4748,11.7639,0.0
4747,5055,33.1789,0.0
4750,4749,22.3589,0.0
4750,4272,19.5775,0.0
4750,4753,23.631,0.0
4751,4785,55.7105,0.0
4751,3919,17.3814,0.0
4751,5072,22.6821,0.0
4739,4740,15.3677,0.0
4739,4738,8.18169,0.0
4739,4807,26.2953,0.0
4738,4739,17.357,0.0
4738,3850,23.6319,0.0
4738,4017,20.3727,0.0
4737,5152,20.2524,0.0
4737,4129,14.4199,0.0
4737,5581,64.3772,0.0
4736,5897,20.1422,0.0
4736,4714,81.195,0.0
4736,5889,34.8593,0.0
4735,4717,18.9399,0.0
4735,5557,17.2971,0.0
4735,5567,14.2597,0.0
4734,4125,20.2054,0.0
4734,4714,36.7092,0.0
4734,5150,33.1202,0.0
1496,1513,34.292,0.0
1496,1822,16.0125,0.0
1496,1481,9.51284,0.0
4733,5176,13.4175,0.0
4733,4665,25.7123,0.0
4733,4732,76.7037,0.0
1497,5662,78.592,0.0
1497,1866,7.19024,0.0
1497,1492,15.8241,0.0
4732,3869,30.3845,0.0
4732,3924,22.9242,0.0
4732,4733,30.398,0.0
1498,1487,16.1233,0.0
1498,5173,61.6182,0.0
1498,4813,50.1843,0.0
1498,1484,11.9428,0.0
4731,4184,25.6884,0.0
4731,4125,50.0694,0.0
4731,5125,70.6776,0.0
4731,5150,20.495,0.0
1499,1350,13.6618,0.0
1499,543,20.834,0.0
1499,1353,27.4894,0.0
1499,593,27.8578,0.0
4730,5174,18.4439,0.0
4730,4719,67.7829,0.0
4730,4003,92.1595,0.0
4740,4184,25.2904,0.0
4740,4739,26.4565,0.0
4740,5556,5.21952,0.0
4728,4209,15.5677,0.0
4728,5078,24.827,0.0
4728,4727,52.4292,0.0
4728,3867,73.8726,0.0
4727,4902,21.5699,0.0
4727,4728,14.1468,0.0
4727,5828,170.324,0.0
4729,4716,31.5216,0.0
4729,1386,50.2938,0.0
4729,5557,24.8358,0.0
4724,4497,21.978,0.0
4724,6075,40.5833,0.0
4724,4658,7.13925,0.0
4724,4692,39.3761,0.0
4723,6261,73.5958,0.0
4723,6920,10.0934,0.0
4723,6707,25.9129,0.0
4723,4568,182.753,0.0
4726,6278,50.822,0.0
4726,6742,42.568,0.0
4726,3857,34.7093,0.0
4725,4172,35.6331,0.0
4725,4878,43.2572,0.0
4725,6131,35.0064,0.0
4725,6060,52.6667,0.0
4720,3536,27.3035,0.0
4720,4039,32.6469,0.0
4720,5023,22.5061,0.0
4722,4879,26.7921,0.0
4722,6168,32.8543,0.0
4722,4721,19.5492,0.0
4721,3882,45.1504,0.0
4721,3846,7.73677,0.0
4721,4722,19.5492,0.0
281,280,31.5258,0.0
280,287,16.6313,0.0
280,281,18.3123,0.0
280,4156,34.903,0.0
285,507,8.10529,0.0
285,284,58.3309,0.0
5850,5717,18.05,0.0
5850,5814,44.1024,0.0
5850,5851,36.445,0.0
284,3116,102.203,0.0
284,249,97.1956,0.0
284,285,23.1168,0.0
5851,5446,42.67,0.0
5851,5850,36.445,0.0
5851,5694,23.4172,0.0
283,164,17.81,0.0
283,294,55.4937,0.0
283,6794,41.5263,0.0
282,3607,135.776,0.0
282,3145,74.4824,0.0
282,249,8.63674,0.0
288,3277,15.4443,0.0
288,3183,35.6691,0.0
288,124,16.4203,0.0
288,247,13.5318,0.0
5844,5402,5.36819,0.0
5844,5686,24.8461,0.0
5844,5724,13.308,0.0
289,149,14.4049,0.0
289,6818,9.36321,0.0
289,290,52.2288,0.0
5843,5719,13.1897,0.0
5843,5382,14.7464,0.0
5843,5690,16.5399,0.0
5843,5849,39.7669,0.0
286,860,26.0339,0.0
286,149,18.7754,0.0
286,925,32.5081,0.0
5842,5817,13.066,0.0
287,280,28.632,0.0
287,459,33.0428,0.0
287,555,18.9193,0.0
5841,2905,16.0901,0.0
5841,5759,28.3311,0.0
5841,517,31.2261,0.0
5848,4513,29.7257,0.0
5848,5548,40.9959,0.0
5848,5342,35.5648,0.0
5847,5436,31.2201,0.0
5846,5436,11.2185,0.0
5846,5438,23.1366,0.0
5846,4451,47.7633,0.0
5845,5419,19.3563,0.0
5845,5780,33.1094,0.0
5845,5413,33.961,0.0
5845,5726,39.9601,0.0
5849,5718,11.0475,0.0
5849,5843,52.2583,0.0
5849,5373,20.188,0.0
270,2702,14.1353,0.0
270,2664,101.927,0.0
270,190,15.8059,0.0
272,299,27.6066,0.0
272,234,64.8729,0.0
272,4244,48.0993,0.0
272,273,30.4741,0.0
271,828,32.7837,0.0
271,699,28.4806,0.0
271,268,29.4087,0.0
271,346,28.0739,0.0
274,275,58.9642,0.0
274,231,25.2295,0.0
274,4358,129.558,0.0
274,4898,40.4987,0.0
273,739,28.4983,0.0
273,918,33.536,0.0
273,272,64.6492,0.0
273,235,50.8496,0.0
5840,5687,26.1564,0.0
5840,4230,21.4249,0.0
5840,7200,10.7303,0.0
275,712,6.4768,0.0
275,1176,118.648,0.0
275,274,125.09,0.0
5831,5796,26.9256,0.0
5831,7183,31.4352,0.0
5831,7182,19.0577,0.0
276,240,11.7656,0.0
276,714,24.511,0.0
276,22,44.1005,0.0
5830,5780,16.7226,0.0
5830,4501,32.5465,0.0
5830,5829,10.5596,0.0
277,278,61.8794,0.0
277,877,33.9005,0.0
277,876,16.6802,0.0
277,705,29.6454,0.0
5833,5857,39.4932,0.0
5833,5723,30.1742,0.0
5833,4540,16.4822,0.0
278,277,29.1685,0.0
278,301,26.6555,0.0
278,4932,36.0618,0.0
5832,6019,14.1784,0.0
5832,5838,14.2709,0.0
5832,5715,42.1989,0.0
5832,5042,16.712,0.0
279,251,79.7198,0.0
279,476,34.7613,0.0
279,254,55.1963,0.0
5835,5817,4.8026,0.0
5834,5769,12.7008,0.0
5834,7231,7.76018,0.0
5837,7151,10.2453,0.0
5837,4124,13.594,0.0
5837,7150,12.4867,0.0
5837,7149,13.0025,0.0
5836,5463,10.9674,0.0
5839,5746,15.1603,0.0
5839,5683,22.0376,0.0
5838,5832,30.275,0.0
5838,6025,30.4705,0.0
5838,5779,6.2098,0.0
5838,5041,20.677,0.0
5826,220,36.9349,0.0
5826,4900,24.907,0.0
5826,5827,31.308,0.0
5825,5782,27.9593,0.0
5825,5708,28.427,0.0
5825,5430,19.2099,0.0
5824,5870,36.771,0.0
5824,5714,26.201,0.0
5824,5864,39.6559,0.0
5823,455,79.2273,0.0
5823,4842,16.3292,0.0
5823,7226,23.0831,0.0
5822,6491,53.7615,0.0
5822,5099,23.2575,0.0
5822,5722,22.8486,0.0
5822,6472,128.79,0.0
5821,5871,49.2236,0.0
5821,5539,19.5311,0.0
5821,5052,18.6513,0.0
5821,5863,34.5916,0.0
5820,7152,11.5979,0.0
5820,4002,6.07758,0.0
5820,5592,29.3539,0.0
5829,5419,45064.6,0.0
5829,5830,10.5596,0.0
5829,4516,32135.4,0.0
5828,5049,16.7836,0.0
5828,4727,33.1801,0.0
5828,5868,30.5997,0.0
5827,5826,31.308,0.0
5827,491,15.3663,0.0
5827,4149,35.9846,0.0
294,163,9.62903,0.0
294,823,42.9327,0.0
294,283,26.1584,0.0
294,264,48.9173,0.0
293,729,21.7642,0.0
293,261,8.10534,0.0
293,2653,63.6265,0.0
293,243,11.273,0.0
296,4355,37.9909,0.0
296,297,20.1142,0.0
296,298,37.6648,0.0
296,4706,31.394,0.0
295,3180,30.054,0.0
295,3586,29.7651,0.0
295,26,9.58137,0.0
290,289,20.6985,0.0
290,925,10.3864,0.0
290,242,6.67593,0.0
292,464,9.13853,0.0
292,468,9.0672,0.0
292,3866,48.4594,0.0
292,291,18.9294,0.0
291,6751,32.8903,0.0
291,6866,38.3505,0.0
291,292,18.9294,0.0
5813,5220,72.6247,0.0
5813,5964,3.557,0.0
5813,6436,82.3603,0.0
5812,5736,76.8321,0.0
5812,5971,21.4408,0.0
5812,5944,11.5169,0.0
5815,5814,39.1674,0.0
5814,5815,29.8052,0.0
5814,4535,17.1972,0.0
5814,5850,57.9557,0.0
297,735,38.4406,0.0
297,4846,38.5503,0.0
297,296,26.4324,0.0
297,705,19.7731,0.0
298,735,20.5133,0.0
298,269,41.9895,0.0
298,296,49.4959,0.0
299,300,15.3882,0.0
299,302,21.9052,0.0
299,4480,81.7162,0.0
299,272,58.566,0.0
5811,5793,13.8531,0.0
5811,475,38.057,0.0
5811,5807,9.08209,0.0
5810,4670,14.3338,0.0
5810,4228,43.4159,0.0
5810,1023,35.907,0.0
5817,5842,27.7188,0.0
5817,5835,2.26383,0.0
5817,5816,7.56217,0.0
5816,5802,38.0894,0.0
5816,6009,30.2819,0.0
5816,6027,32.033,0.0
5816,5817,3.56463,0.0
5819,5687,15.406,0.0
5819,4283,13.0427,0.0
5819,609,26.6339,0.0
5818,5795,37.6996,0.0
5818,5681,29.5118,0.0
5818,6005,6.2477,0.0
5891,1441,39.5811,0.0
5891,5568,5.15805,0.0
5891,1483,109.672,0.0
5890,5151,22.1079,0.0
5890,5143,40.9117,0.0
5890,1425,28.5154,0.0
5890,1427,25.0019,0.0
240,276,3.35539,0.0
240,700,28.1293,0.0
240,238,60.8375,0.0
5895,1379,46.451,0.0
5895,4704,13.8901,0.0
5895,1392,25.2441,0.0
241,4948,19.2857,0.0
241,245,8.95905,0.0
241,242,56.2652,0.0
5894,1431,15.3358,0.0
5894,5892,77.7267,0.0
5894,5562,29.2558,0.0
5893,5196,47.2543,0.0
5893,1504,16.1763,0.0
5893,1402,43.2301,0.0
5893,1392,35.1914,0.0
5892,1895,38.2723,0.0
5892,5565,39.4302,0.0
5892,5894,45.1488,0.0
245,117,40.3029,0.0
245,241,8.95905,0.0
245,6872,32.734,0.0
5887,5564,22.7822,0.0
244,1181,55.5302,0.0
244,137,9.75256,0.0
244,243,154.484,0.0
244,361,47.5526,0.0
5888,1487,41.9626,0.0
5888,5155,34.1559,0.0
5888,1406,25.8828,0.0
243,136,21.2331,0.0
243,3313,54.0415,0.0
243,293,39.5288,0.0
243,244,72.82,0.0
5885,5146,69.6142,0.0
5885,5148,13.3383,0.0
5885,1355,16.0573,0.0
5885,5886,20.8557,0.0
242,117,24.8358,0.0
242,241,22.2982,0.0
242,290,16.8454,0.0
5886,5645,39.1355,0.0
5886,5885,9.83086,0.0
5886,5198,16.1182,0.0
249,178,14.5604,0.0
249,284,24.959,0.0
249,282,33.6333,0.0
248,728,10.7155,0.0
248,70,15.578,0.0
248,343,31.0826,0.0
248,247,16.8445,0.0
247,288,13.5318,0.0
247,3643,17.3467,0.0
247,248,16.8445,0.0
5889,5151,33.5599,0.0
5889,1425,21.5578,0.0
5889,1386,39.4058,0.0
5889,4736,45.8091,0.0
246,68,35.283,0.0
246,36,52.8773,0.0
246,6858,26.3359,0.0
246,6769,26.7542,0.0
5880,5560,7.24243,0.0
5880,5554,45.6393,0.0
5880,5881,8.6267,0.0
5882,5560,21.4265,0.0
5882,5881,35.3325,0.0
5882,1384,9.98707,0.0
5881,5880,18.3011,0.0
5881,5882,16.6549,0.0
5881,1368,7.61556,0.0
5884,5154,23.7532,0.0
5884,5645,9.56028,0.0
5884,5198,17.005,0.0
230,4972,56.5574,0.0
230,18,4.34439,0.0
230,234,27.7287,0.0
5883,5128,39.8302,0.0
5883,5643,13.6904,0.0
5883,1359,31.2372,0.0
5883,5124,34.9451,0.0
239,710,7.20022,0.0
239,709,12.9572,0.0
239,238,20.5061,0.0
232,0,15.2782,0.0
232,4,32.5241,0.0
232,233,20.6714,0.0
5874,5873,24.5654,0.0
5874,5987,13.6252,0.0
5874,5800,11.635,0.0
5874,5763,15.7855,0.0
231,712,65.0423,0.0
231,227,37.7106,0.0
231,711,23.6795,0.0
231,274,19.1989,0.0
5875,5729,25.9991,0.0
5875,5608,41.2968,0.0
5875,6030,13.3734,0.0
234,4662,61.127,0.0
234,230,13.0706,0.0
234,272,25.7095,0.0
234,235,32.8412,0.0
5876,5553,8.2547,0.0
5876,5877,17.6731,0.0
233,832,10.7088,0.0
233,232,68.0749,0.0
233,709,50.1625,0.0
5877,5876,61.9706,0.0
5877,5878,8.25377,0.0
236,4869,28.8577,0.0
236,304,58.8621,0.0
236,237,8.11887,0.0
5878,5664,18.7055,0.0
5878,5031,15.411,0.0
5878,5877,28.9418,0.0
235,234,56.5384,0.0
235,743,64.9827,0.0
235,902,30.4743,0.0
235,273,29.5368,0.0
5879,5572,27.7313,0.0
5879,4682,30.2944,0.0
5879,5200,8.71558,0.0
5879,1333,182.627,0.0
238,4333,42.1121,0.0
238,239,11.9113,0.0
238,240,24.1102,0.0
238,4,77.8414,0.0
238,4310,130.759,0.0
237,695,10.4178,0.0
237,236,10.6691,0.0
237,14,6.72836,0.0
262,3,118.182,0.0
262,698,14.5714,0.0
262,715,49.2593,0.0
262,939,49.0185,0.0
5873,5860,20.4064,0.0
5873,5874,14.2692,0.0
5873,5055,26.4689,0.0
263,6770,14.0291,0.0
263,6768,46.0918,0.0
263,264,28.5175,0.0
5872,6568,126.072,0.0
5872,5871,31.0739,0.0
5872,5764,16.9071,0.0
5872,5869,11.0606,0.0
260,766,51.8331,0.0
260,856,11.7392,0.0
260,809,28.6441,0.0
260,259,34.3223,0.0
5871,5872,8.86182,0.0
5871,5821,12.6402,0.0
5871,5863,39.9385,0.0
261,136,23742.4,0.0
261,293,17.195,0.0
261,103,234907.0,0.0
5870,5824,9.92182,0.0
