ID,x,y
4580,308.00504,530.64
4581,305.03003,528.7123
4582,254.30968,530.9187
99,229.63196,388.56775
98,360.99982,90.627075
97,421.89706,11.310974
96,420.10272,10.381958
95,349.8221,92.55481
94,358.95316,94.87744
93,322.9657,14.469666
92,101.32468,389.19482
91,315.84222,10.683838
90,316.46158,16.025818
499,340.7201,479.7987
2799,211.29156,402.03873
2798,443.72592,399.55356
4569,187.32896,417.5303
2797,442.84692,400.32
496,210.61417,197.41931
4568,188.21378,418.6684
2796,227.02682,255.8787
495,88.172806,93.76257
4567,246.14323,530.8955
2795,385.3294,170.9884
498,228.04219,92.83356
4566,246.18819,529.2929
2794,306.5023,247.26196
497,261.8219,154.08002
4565,243.35533,529.8271
491,320.8175,153.80127
4574,240.27443,531.4993
492,373.45108,77.016785
4575,213.52101,418.5058
493,366.53937,93.25159
4572,278.9627,531.0813
494,217.8305,194.60901
4573,278.77994,530.01294
4570,402.0365,416.13678
4571,226.22758,413.67484
490,445.15613,152.87225
88,327.62045,94.22705
89,331.85886,95.016785
338,245.83282,478.21936
339,247.00629,474.52643
332,319.03336,150.0155
333,227.57657,94.20386
330,222.50119,478.38193
331,222.71007,476.59357
336,266.4099,478.03357
337,265.07108,473.29547
334,226.47852,97.40906
335,257.18024,152.17548
349,445.44916,581.969
341,231.70476,96.89807
342,101.94115,98.15222
343,340.22836,90.0
344,333.87656,96.15485
345,425.56686,581.9458
346,430.16064,575.3032
347,351.76,582.48
348,443.9841,581.3652
340,232.96089,97.17676
318,230.77641,478.1032
319,233.544,476.05936
316,377.49658,476.6168
317,362.08627,144.76648
314,358.76602,151.15356
315,377.49658,476.6168
312,217.54622,478.1032
313,217.97412,476.1987
310,444.50342,573.7007
311,326.67615,148.0877
327,398.548,468.0929
328,318.05716,149.13293
329,303.97842,96.71228
323,235.91852,478.1729
324,235.26288,471.34454
325,312.9542,146.60132
326,397.84305,476.9884
320,261.59708,150.66583
321,230.07436,475.43225
322,231.79613,150.59613
300,338.97803,576.6039
302,345.82156,582.0155
301,390.38882,577.04517
304,304.29462,582.1316
303,346.92395,576.2787
306,443.29657,581.0864
305,304.5441,579.11224
308,226.0071,148.5058
307,438.7724,579.08905
309,233.45552,152.45416
1601,431.25,338.19098
1602,368.50482,78.89807
1600,269.60107,342.88257
1609,237.4227,77.80646
1607,261.67252,557.02454
1608,173.28503,77.89935
1605,379.64047,558.0
1606,371.6205,558.5806
1603,378.34805,337.4013
1604,200.69987,560.3458
1626,199.18553,554.7716
4927,216.87753,506.76385
1625,199.7788,556.8387
4928,416.5591,440.4542
1628,409.01062,555.0271
4925,212.87988,504.85934
1627,303.83624,546.7355
4926,318.9913,497.77548
1629,410.3596,552.9136
4929,245.01329,505.6258
4920,390.70648,155.47351
1620,265.80792,547.2929
1622,254.59831,555.3058
4923,379.82904,221.31873
1621,308.36624,556.44385
4924,271.92334,585.1974
1624,315.92776,545.4116
4921,259.94638,435.08905
1623,437.0042,550.6142
4922,191.34256,221.41162
1617,474.0389,348.0155
4936,189.0957,510.68903
1616,391.8843,338.35355
4937,472.15033,502.07227
1615,391.21997,348.52646
4938,183.57646,505.57935
1614,416.38217,59.41162
4939,315.2141,587.2877
1619,269.61554,555.9794
1618,383.53366,49.563904
4930,425.0113,435.01935
4931,372.29648,431.55872
1613,283.381,342.78967
4932,392.22516,586.24255
1612,284.2078,349.36258
4933,288.06473,508.43613
1611,239.26486,77.29547
4934,292.81665,503.32648
1610,215.79834,79.687744
4935,244.53171,439.22324
1648,241.40004,557.8142
4949,220.70834,221.55096
1647,247.65903,57.112244
4947,197.00102,208.77676
1649,240.97794,552.0542
4948,239.19089,206.8258
1644,271.3852,55.997375
4945,468.20203,209.03229
1643,357.0486,56.74066
4946,57.42612,212.53937
1646,248.90503,61.5484
4943,212.39687,587.07874
1645,272.76898,61.24646
4944,204.11438,586.8929
1640,417.71518,49.2619
4941,190.44904,510.3174
4942,296.42844,509.10968
1642,207.99599,58.87738
1641,211.57297,60.689026
4940,365.06998,435.97162
4960,408.77417,433.95096
1639,258.10858,58.947083
4958,403.49573,504.90582
1638,249.4156,56.62451
4959,414.6996,504.48773
1637,250.6587,61.037415
1636,253.91948,60.387085
1635,256.26062,59.504517
4954,194.75272,504.44128
1634,258.56113,60.503235
4955,408.3869,439.9432
1633,234.7726,60.64258
4956,189.03624,504.72
1632,232.97394,61.06067
4957,218.27147,219.36774
1631,322.5059,551.00903
4950,358.2148,435.6
1630,322.14035,555.631
4951,334.05786,506.13678
4952,334.26382,509.20258
4953,416.93915,434.46194
1671,242.44586,63.406433
1670,412.0973,52.258057
1661,237.97534,46.98584
1662,260.78915,61.757385
1663,259.06882,62.245117
1664,246.10696,62.454163
1665,227.29517,62.43097
1666,202.93367,62.941895
1667,203.48196,60.1084
1668,362.71722,57.669678
1669,225.50667,63.0813
1660,229.62035,61.873535
1652,370.6951,551.4039
1653,371.82507,556.7226
1650,317.84683,557.1406
1651,318.42703,550.68384
1656,274.2166,557.11743
1657,272.56735,555.5381
1654,378.99933,555.12
1655,185.11113,536.05164
1658,410.34656,555.9329
1659,411.7057,553.79614
1691,251.30855,345.9484
1690,216.50475,345.5071
1693,225.8867,337.51743
1692,251.47389,343.7187
1687,447.7163,344.13678
4902,204.40015,221.89935
1688,225.41383,346.0645
4901,296.29352,440.17548
1689,232.01227,337.91223
4900,327.5392,161.04773
1683,208.94318,556.3974
1684,220.6895,547.85034
1685,446.93448,343.67224
1686,427.47287,342.0929
4909,315.175,498.3097
4908,260.1712,497.72903
4907,250.41502,504.23224
4906,308.98703,504.62708
4905,171.87077,438.2942
4904,288.49265,502.00256
4903,315.25476,506.16
1682,381.1925,554.81805
1681,377.82587,549.7781
1680,283.7175,554.05164
1678,177.5829,556.1187
4911,328.14697,501.84
1679,275.49597,549.89417
4910,449.206,504.90582
1676,169.46144,556.67615
4913,399.6736,220.43613
1677,172.87306,540.4181
4912,212.6014,172.01031
1674,262.10187,53.28003
1675,368.1161,58.436096
1672,241.07945,58.92389
1673,264.94925,63.68518
4919,458.4763,440.68646
4918,214.18391,169.36255
4915,207.44914,171.54578
4914,401.61728,220.55225
4917,456.80383,440.61676
4916,428.1517,583.6413
1578,88.46581,309.64645
1577,106.02147,350.68646
4899,428.9495,169.94324
1579,225.4994,79.82709
1574,261.98438,340.60648
4897,457.8047,208.98581
1573,371.40878,337.0297
4898,371.05917,585.2439
1576,453.30807,347.99225
4895,454.79486,219.69293
1575,219.69298,78.85162
4896,458.52557,219.83228
1580,120.47301,345.92514
1581,460.89282,347.73676
1582,460.07327,343.41678
1583,231.94409,79.571594
4888,467.65372,219.80905
4889,466.68042,213.32904
1589,271.43597,348.57288
1588,280.2769,349.06067
1587,469.60468,347.69034
4884,424.64142,440.96515
1586,364.2287,78.15485
4885,207.67543,502.42065
1585,432.52213,347.0632
4886,265.63678,496.4516
1584,433.45044,347.9458
4887,328.2514,506.41547
1593,415.84113,347.64386
4892,222.46494,505.13806
1594,384.84058,337.8658
4891,223.1104,507.78583
1591,384.13272,348.03873
4894,382.8113,220.36642
1592,278.25342,342.13937
4893,224.42168,502.00256
1590,377.63004,347.57422
4890,240.84593,504.76648
1596,332.4449,68.44647
1595,412.55423,344.57806
1598,274.42694,67.61035
1597,448.0006,347.1329
1599,447.2826,345.01938
4858,305.60297,507.62323
4857,207.365,584.4077
4856,272.55432,499.63354
4855,270.70636,508.36646
4854,217.098,507.41418
4853,220.36021,506.64774
4852,446.7735,582.50323
4851,385.44397,170.43097
4859,301.7997,505.99744
4860,308.99866,507.1355
4861,305.64938,507.1355
4845,271.91754,584.52386
4844,239.49115,214.3742
4847,335.16895,161.62836
4846,402.19754,583.43225
4841,283.2316,584.01294
4840,471.5919,208.66061
4843,235.69948,222.68906
4842,211.55411,162.32513
4849,235.39922,222.96774
4848,210.4285,585.2671
4850,448.26315,582.8981
4876,371.6902,441.45288
4875,233.30177,221.08646
4874,226.39005,441.24387
4873,59.406082,222.7587
4879,266.6652,441.87097
4878,378.81076,432.0
4877,447.63943,576.3716
4882,159.94313,436.48257
4883,244.68546,507.18195
4880,272.81976,430.72256
4881,246.16498,502.3742
4863,286.68674,507.4839
4862,306.54437,504.18582
4865,128.49583,208.89288
4864,283.35632,505.2542
4867,194.14641,222.71228
4866,69.19855,224.7561
4869,289.4906,583.8271
4868,271.51865,171.66193
4870,464.70044,440.94196
4871,387.68216,222.20126
4872,223.06834,443.12515
5950,225.83012,493.2929
5949,261.14886,491.87613
5948,265.19727,493.5716
5947,220.7156,490.45935
5946,218.66312,494.40775
5945,240.1671,494.0129
5944,236.77286,493.7342
5943,282.58032,491.06323
5942,286.22256,493.2232
5941,159.96634,367.9897
5940,163.02838,372.44904
5938,278.5406,370.19614
5937,346.69913,369.40643
5939,281.63602,369.0813
5934,352.62015,370.8697
5933,352.7565,368.68646
5936,215.237,368.50064
5935,215.04552,371.9613
5930,290.7656,370.03354
5932,286.02094,367.6413
5931,383.18265,363.41418
5971,240.01189,495.2671
5972,245.05824,495.4297
5970,248.81653,492.94452
5965,276.97696,494.9187
5964,198.1542,491.7832
5963,200.82462,492.01547
5962,201.73264,492.0387
5969,246.70457,495.2671
5968,250.62825,492.61935
5967,250.87338,495.03485
5966,276.9436,491.6903
391,251.81912,155.84515
390,305.52902,155.17163
393,235.54861,155.68256
392,232.08623,154.91614
395,306.67636,155.65936
5960,205.14716,494.6632
394,306.35,154.91614
5961,205.09494,492.4568
5959,441.7837,487.25418
396,124.56057,157.14581
5952,228.42223,491.15613
397,122.97225,148.5058
5951,227.93338,494.43097
398,146.65636,156.84387
5954,267.99097,494.10583
399,147.70653,151.89673
5953,266.31998,493.24646
5956,213.69508,494.94196
5955,270.7049,491.04
5958,441.4791,493.40906
5957,214.1607,490.43613
383,463.21222,476.94193
5994,309.7384,237.11224
384,468.76483,463.26193
5993,322.1128,237.80902
381,247.8563,478.8
5992,89.40865,239.96906
382,249.63463,475.43225
5991,283.99457,237.83224
5990,415.3958,237.39096
380,239.93211,471.9484
5988,299.80817,487.92773
389,227.92178,475.96643
5989,304.92413,485.7445
388,228.077,479.26453
5986,431.23114,494.10583
387,271.86386,478.89288
5987,286.79117,238.20386
386,306.79095,472.87744
5984,233.11902,496.59094
385,307.18985,478.24258
5985,233.4149,492.34064
370,171.90413,88.7923
5981,291.48215,491.4348
371,392.94177,96.22455
5980,290.6336,495.2671
372,363.22202,91.62579
5983,255.07555,492.27097
373,360.15707,96.52643
5982,263.55093,495.61548
379,239.16333,478.91614
5977,271.82904,489.90192
378,406.71008,468.72
5978,452.20566,493.9897
5979,442.1115,481.81934
375,224.70164,477.91742
5973,244.3591,491.1329
374,317.20135,93.11224
5974,230.31369,495.59225
377,406.22562,477.6387
5975,230.42538,491.15613
376,222.48668,478.9626
5976,272.03793,495.29034
361,168.32135,98.59357
362,396.01685,477.22064
360,362.35458,477.47614
366,365.3949,92.20642
365,365.25708,96.52643
364,316.40646,96.87482
363,393.48425,468.06967
369,253.57133,476.6632
368,363.07553,96.503235
367,262.10913,474.78192
350,260.42072,478.47485
351,263.8744,478.33548
353,313.09055,579.7161
5995,277.3149,237.18195
352,446.71692,574.23486
5996,449.08417,236.90323
355,449.13345,476.75613
5997,445.56375,236.53162
354,267.34406,478.1032
5998,312.5539,490.73804
357,271.21985,476.9187
5999,216.20448,496.75354
356,459.45102,469.55615
359,359.7625,468.88257
358,270.63092,469.8116
202,308.67374,94.76129
203,245.12932,390.54193
204,245.83138,386.50064
205,442.94556,201.27484
200,451.92282,151.66449
201,449.61505,146.16003
206,447.57416,193.28516
207,429.63702,143.28003
208,204.42189,87.67743
209,428.69272,201.2981
211,199.04918,203.01678
212,199.8426,200.76385
210,429.08438,195.56128
215,192.24913,95.852905
216,175.52461,153.89423
213,84.48704,91.41675
214,312.28552,153.0813
219,276.12115,202.69159
217,172.97896,145.04517
218,189.26976,89.442566
220,328.08603,151.82709
221,323.0832,148.76129
222,312.05923,93.11224
223,184.7659,149.10968
224,194.69327,88.188354
225,185.56223,150.24774
226,184.54398,154.10321
227,381.5305,579.6465
228,384.72165,573.6774
229,242.99704,98.01288
5919,369.21558,369.66193
5917,376.19113,370.12646
5918,376.63644,362.9729
5915,434.38312,369.66193
5916,432.2349,366.24774
5913,271.38083,368.4542
5914,275.81943,370.9858
5911,177.27394,371.21808
5912,272.13657,372.3097
5910,178.28352,373.1226
5926,444.73984,370.0103
5927,444.44974,367.9897
5928,184.88193,371.72903
5929,275.9935,368.84903
5922,449.60342,369.22064
5923,301.58505,370.75354
5924,295.4943,370.3587
5925,309.79208,369.75482
5920,446.96494,369.6387
5921,446.6879,367.87354
6989,445.74506,423.94064
6988,223.63405,484.35095
6987,223.60939,484.9084
6986,434.04803,534.9832
6985,279.53714,482.6787
6994,362.16895,703.11487
6995,370.58344,698.98065
6992,325.79858,699.00385
6993,329.33783,702.6271
6990,239.71597,249.60776
6991,206.13786,247.4013
5904,398.05048,364.38968
5905,283.8205,372.3561
5906,281.50693,371.47354
5907,193.60973,373.1226
5908,191.20476,368.6168
5909,287.13638,371.2413
6997,351.2059,705.85547
5900,389.9319,368.12903
6996,354.3753,665.44257
5901,425.30286,370.75354
6999,340.07605,710.3845
5902,423.15027,367.40903
6998,342.90167,692.84906
5903,397.55148,371.5432
6971,309.83704,421.66452
6970,409.32828,539.489
6973,238.99652,484.32776
6972,267.13226,483.05032
6963,254.50839,484.00256
1523,249.21399,344.5316
4824,195.46494,223.4787
6964,247.82002,482.21417
1522,240.0496,346.99356
4825,246.89459,411.70065
6965,335.71872,419.1329
1525,346.60486,343.1845
4822,196.82986,224.73291
6966,225.87366,484.2116
1524,348.78644,346.55228
4823,366.4828,413.86066
6967,333.6807,421.24646
4820,144.09764,300.2632
6968,435.8496,248.40002
4821,373.89206,404.80258
6969,434.55286,248.70193
1521,249.05153,347.38837
1520,446.36877,344.6245
1527,429.59207,345.8787
4828,461.71384,219.90192
1526,354.20123,346.0645
4829,280.6584,299.7987
1529,359.851,346.4129
4826,230.21506,224.4542
1528,430.41885,345.01938
4827,230.76627,409.63354
6980,422.0218,483.05032
6984,418.17645,419.1329
6983,484.99612,424.1729
6982,224.12723,484.3045
6981,428.22565,539.69806
6976,439.9546,248.19098
1514,365.05692,346.7613
4833,126.25914,168.29419
6977,440.69434,248.02838
1513,298.28513,286.37418
4834,241.35797,411.0271
6974,330.84494,420.71225
1512,392.14832,285.60776
4835,196.87775,409.81934
6975,234.4941,483.14322
1511,399.69827,287.48904
4836,266.0284,508.18066
1510,157.12767,290.83356
4830,367.07315,404.38452
6978,433.04575,248.2142
4831,280.60324,223.98969
6979,310.22723,531.8013
4832,281.25598,221.17938
1519,440.0967,336.37936
1518,442.3334,346.04126
4837,266.9524,508.0645
1517,294.63272,343.39355
4838,263.3435,508.20386
1516,294.3948,347.27225
4839,269.3008,498.1471
1515,365.76044,336.72775
6951,246.03009,534.9832
6950,253.58006,422.8258
6945,480.3066,418.43613
6946,246.10406,249.28256
6947,464.4002,420.52646
6948,214.52333,538.8155
6941,484.78,421.80386
1501,271.816,289.48645
4802,289.29477,300.37933
6942,383.01727,246.91357
1500,207.31279,287.93033
4803,121.46951,407.72903
6943,385.31345,248.2142
1503,279.45154,287.32648
4800,330.1922,223.38583
6944,481.72812,418.18066
1502,279.2978,290.0903
4801,132.51668,414.51096
1505,281.46777,287.46582
4806,289.57907,222.61935
1504,305.7959,290.2529
4807,423.9031,301.98193
1507,436.5183,286.32776
4804,256.36795,223.10709
1506,429.6167,282.37936
4805,257.24408,223.98969
6949,212.04147,537.12
1509,272.33963,286.88516
1508,404.21518,285.05032
4808,145.31752,309.04257
4809,154.96205,304.2116
6962,279.09036,419.82968
6961,242.0368,249.05032
6960,425.28693,247.51743
6958,283.53333,421.47873
6959,147.66737,422.61676
6956,289.9359,533.3806
6957,435.7553,247.68
4810,293.0792,168.68903
6954,259.62292,535.9355
4811,441.97662,221.10968
6955,326.3367,531.1974
4812,276.07327,223.29291
6952,415.654,537.51483
4813,357.05878,301.79614
6953,411.64188,535.2387
4814,257.72275,307.951
4815,258.24783,305.14062
4816,464.8107,410.6555
4817,473.24548,220.90063
4818,262.81696,306.53418
4819,177.74246,169.68774
1570,492.1588,345.83228
1572,370.6951,347.0865
1571,493.9154,335.35742
6928,460.932,375.95615
6927,460.43304,376.65292
6929,446.0627,419.15613
6920,200.12111,422.9187
1566,341.15524,346.0645
1567,351.92392,49.517456
6922,435.5131,246.5187
1568,255.16402,347.6671
6921,296.42844,373.16904
1569,255.3903,344.09033
6924,309.33517,377.14066
1562,338.75897,347.38837
6923,468.4544,422.40775
1563,336.78915,343.69547
6926,468.63864,421.17676
1564,187.5654,343.44
6925,474.3856,420.22452
1565,186.93442,348.68903
1561,206.20894,83.12518
1560,187.4334,82.10321
6940,266.19232,249.21292
6939,347.11688,248.67871
6938,258.93826,536.4465
1559,163.9074,337.8658
6933,222.87688,424.3587
1557,142.46725,349.2
6932,294.57614,538.44385
1558,139.13976,339.86322
6931,166.21228,376.7226
1555,286.4097,343.11484
6930,167.83832,378.92905
1556,480.92596,346.55228
6937,255.26846,539.0942
1553,425.73947,343.92773
6936,256.71317,538.0258
1554,287.99222,347.87613
6935,270.37418,538.3045
1551,476.3003,344.9961
6934,222.29521,420.1084
1552,428.67242,346.83096
1550,476.31622,346.57547
1548,422.76736,347.01678
6909,230.67632,421.94324
1549,419.41373,343.67224
6906,261.6406,538.83875
6905,272.86908,376.0955
6908,428.4418,534.7277
6907,391.70444,208.91614
6902,396.452,535.5871
1540,467.4956,343.13806
6901,173.97693,535.35486
1541,231.62932,346.45935
6904,386.35492,422.77936
1542,469.54666,345.1355
6903,203.99544,210.3097
1543,474.12738,345.04257
1544,354.5566,339.00388
1545,267.01767,348.27097
6900,426.18912,538.3974
1546,261.87122,347.96902
1547,439.67172,346.99356
1539,453.2544,345.29807
1537,240.52391,338.44644
1538,452.7061,342.69678
6919,465.95663,375.63098
6918,461.753,376.44388
6917,439.65866,246.84387
6916,440.35492,246.6813
6915,244.19954,248.12128
1531,86.74985,327.48386
6914,238.02612,248.53937
1532,86.59319,348.50323
6913,367.71866,538.14197
6912,199.9862,210.05417
1530,360.72714,336.40256
6911,237.55035,209.72903
1535,435.47537,345.83228
6910,444.33658,208.42838
1536,432.43942,342.9058
1533,464.5119,345.3213
1534,463.23544,343.30066
1475,269.25436,141.21289
4798,276.4243,411.28256
1474,216.38434,144.0697
4799,420.06937,167.8529
1477,245.38751,136.03351
4796,328.659,223.26968
1476,240.9083,140.56262
4797,328.82,221.41162
1479,348.6182,284.30713
1478,348.42816,288.1858
1480,408.9903,283.2619
1481,305.92935,288.1626
1482,309.34677,283.68
1483,360.30212,287.48904
1484,357.9871,287.83743
1488,355.59665,284.88776
4785,247.71124,222.03873
1487,355.73154,288.60388
4786,347.86246,412.62967
1486,387.94904,287.93033
4787,355.321,403.66452
1485,357.0022,287.41934
4788,262.6777,411.3987
4789,234.7958,223.43225
1489,379.11826,284.60904
1490,331.70218,287.46582
1491,481.36694,282.42578
4791,281.33432,412.6529
4790,114.232864,364.80774
1494,358.94733,286.07227
4793,249.25024,412.07227
1495,360.75903,285.18967
4792,212.69856,405.4529
1492,477.9423,286.83868
4795,469.84402,219.39096
1493,236.06937,288.41806
4794,470.25885,221.9458
1457,197.21425,291.2516
1456,201.26846,287.55872
1459,371.45374,143.21033
4778,477.03424,411.07355
1458,368.48306,141.35223
4779,264.84045,411.6774
1453,283.1199,139.09937
4776,369.0154,223.59482
1452,251.60735,141.79352
4777,336.55273,224.38452
1455,201.07265,291.22836
4774,235.42677,410.28387
1454,275.79913,143.30322
4775,369.7102,224.26837
4784,213.01189,408.47226
1460,391.86398,137.42706
4783,239.49985,222.94452
1461,142.92996,291.64645
4782,241.61035,225.08127
1462,152.14078,290.34583
4781,113.778854,411.70065
4780,245.17719,225.05807
4767,267.96198,224.31485
1469,187.88452,291.36774
4768,269.39072,222.31741
1468,259.36618,140.40002
4769,437.14056,220.06451
1467,207.15034,290.76385
1466,194.73097,142.09552
4763,354.2375,413.04773
5899,389.74335,371.03226
1465,337.18372,287.69806
4764,360.09326,413.39612
5898,382.73734,370.56772
1464,303.1168,142.16516
4765,360.9476,403.9897
5897,401.07333,295.75742
1463,108.6295,136.5445
4766,269.04697,224.4542
5896,380.6921,294.06195
1472,191.36142,286.1652
4771,235.80103,225.03485
1473,222.15016,144.1626
4770,240.35565,221.43484
1470,183.87238,285.97937
4773,294.3977,224.73291
1471,252.75615,143.48901
4772,221.08113,410.8645
4755,431.47192,221.31873
4754,436.0135,223.31613
4753,426.1601,168.34064
4752,456.7748,408.0542
4759,122.68941,367.85034
4758,466.16403,220.11096
4757,465.1182,223.10709
4756,158.42444,412.2813
4761,333.1353,224.12903
4762,333.18173,223.5716
4760,461.30334,222.85162
4749,433.4461,168.92126
4742,444.82397,223.29291
4741,300.2839,411.63095
4744,437.53513,168.48004
4743,444.73984,219.62323
4746,452.17377,411.53806
4745,441.61252,221.92258
4748,289.21066,223.78064
4747,291.28198,224.52386
4750,430.49283,168.61938
4751,251.15479,224.89551
4739,419.02066,307.1613
4738,417.50485,308.7639
4737,445.6261,306.06967
4736,399.20798,300.56516
4735,389.36038,306.7897
4734,402.4238,306.6503
1496,305.999,286.86194
4733,310.83646,301.79614
1497,476.3699,284.81805
4732,310.17938,309.69293
1498,357.88412,289.39352
4731,410.48724,305.8374
1499,417.97336,283.2852
4730,206.34094,305.86066
4740,416.26468,304.4671
4728,209.38704,223.45547
4727,205.57942,225.59229
4729,394.4532,305.1871
4724,231.50166,436.90063
4723,201.14517,424.63742
4726,171.75327,432.0929
4725,385.73413,432.41806
4720,459.91666,306.02322
4722,267.3658,437.15613
4721,264.73312,439.43228
281,449.6687,201.57678
280,453.9318,202.1806
285,271.9509,92.949646
5850,247.60391,609.2826
284,267.62546,98.24518
5851,254.4257,611.44257
283,270.59467,204.08514
282,257.03665,98.26837
288,341.94867,97.73419
5844,422.93707,607.98193
289,239.40846,204.38715
5843,285.37112,608.5161
286,241.70319,198.2555
5842,441.7866,232.30453
287,454.24802,198.74323
5841,412.36566,159.30579
5848,301.97232,609.1897
5847,326.4194,605.00903
5846,331.30765,608.8413
5845,435.60303,607.4942
5849,294.17725,609.32904
270,398.5654,97.13037
272,331.04367,580.9935
271,427.05798,573.3755
274,374.27643,580.62195
273,331.5702,573.42194
5840,299.1003,157.88904
275,362.45615,571.1458
5831,262.45435,160.42065
276,237.73166,577.83484
5830,441.4167,603.151
277,400.27267,574.6297
5833,265.2292,605.4503
278,396.27792,580.5058
5832,263.63797,233.37292
279,464.43213,195.25934
5835,437.55106,232.32776
5834,208.78796,159.58453
5837,167.21169,160.35095
5836,442.84692,353.03226
5839,461.9082,232.28128
5838,267.1105,233.60516
5826,327.82208,156.68127
5825,315.7552,232.79227
5824,239.56076,233.55869
5823,212.12416,158.05164
5822,364.31427,232.65292
5821,227.4199,233.76773
5820,233.33803,160.09546
5829,442.45236,603.871
5828,197.56094,233.51227
5827,321.7386,156.23999
294,266.96982,198.99872
293,135.86014,99.42969
296,409.3268,580.97034
295,198.02512,99.058044
290,237.56195,198.69678
292,216.07248,201.25159
291,215.3893,204.61938
5813,197.25923,491.76
5812,237.39368,494.94196
5815,240.56018,596.85675
5814,238.18422,602.87225
297,406.1502,578.74066
298,413.82343,574.00256
299,338.63278,581.55096
5811,163.25902,161.23352
5810,142.9822,159.90967
5817,438.1864,232.37418
5816,438.12112,233.37292
5819,293.8117,159.63098
5818,252.38628,234.8129
5891,368.2495,297.7316
5890,406.3054,293.9226
240,239.14012,578.2994
5895,297.45248,299.21805
241,234.6493,205.08386
5894,263.0447,294.87485
5893,305.56818,293.62064
5892,252.63722,294.06195
245,233.74709,204.54968
5887,257.43555,295.1303
244,158.89731,91.161316
5888,350.2384,293.69034
243,138.59581,99.10455
5885,429.75452,294.38712
242,235.9127,199.6955
5886,432.43506,293.99225
249,259.34006,98.03613
248,337.3549,96.34064
247,339.98468,97.29291
5889,399.64026,292.87744
246,285.40884,204.85162
5880,336.54547,296.77936
5882,341.19296,295.0142
5881,336.72247,294.36386
5884,437.99493,296.43097
230,319.88043,580.18066
5883,388.0709,296.75613
239,246.83658,578.09033
232,258.0665,580.7613
5874,287.18716,235.60257
231,376.13165,577.04517
5875,389.3923,234.76645
234,323.4734,580.45935
5876,177.43207,297.63873
233,255.01462,575.0942
5877,180.89154,297.5458
236,291.67654,580.52905
5878,183.20078,297.8942
235,324.00717,572.8645
5879,475.29797,295.22324
238,248.24213,581.249
237,292.3815,579.53033
262,268.2985,572.0051
5873,290.37106,235.6258
263,262.15118,204.47998
5872,223.14523,236.46191
260,398.81055,193.88904
5871,225.1716,236.02066
261,135.4946,98.05939
5870,237.79114,236.29935
5869,221.16962,236.20645
269,418.7842,577.30066
5867,387.16434,235.3471
268,422.54688,579.9252
5868,194.98337,236.88
267,277.1539,578.3458
5865,332.28098,235.71872
266,416.72156,76.134155
5866,281.44455,236.16
265,422.3786,96.94452
5863,228.37291,236.06711
264,261.07925,200.9961
5864,240.31793,236.67096
5860,294.0191,235.90454
250,463.6532,203.50452
251,466.47443,202.71484
5862,231.45381,236.71744
252,414.19476,96.99097
5861,382.95346,235.46323
258,311.18604,97.75745
5856,417.0436,610.60645
257,358.00885,200.92645
5857,260.7456,608.72516
5858,256.10104,236.57803
259,397.8329,204.43353
5859,297.9109,236.22964
254,459.87167,196.44385
5852,322.8221,610.95483
253,420.4712,96.64258
5853,420.96725,608.609
256,357.11823,204.34064
5854,373.9428,608.56256
255,416.40103,49.285156
5855,327.47974,611.3264
1411,415.7033,136.08002
1410,446.83002,139.61029
941,29.035074,90.39484
1415,215.90422,147.57678
942,438.67084,194.70197
1414,325.7725,142.32776
1413,330.81158,142.60645
940,92.46925,383.50452
1412,365.8286,146.55481
945,253.68158,193.84259
1419,406.3141,147.08905
946,362.49823,87.58453
1418,117.49944,145.92773
943,254.14865,88.58325
1417,122.40945,136.49805
944,253.96153,197.11743
1416,215.97095,145.6723
949,341.60635,380.06708
947,258.97888,193.2619
948,205.6911,89.024536
1420,343.23965,142.97803
1422,385.64417,290.2529
1421,380.78348,285.90967
1424,126.09668,136.66064
1423,386.49997,286.9316
930,414.89102,565.52515
1426,400.74554,288.53418
931,427.8761,564.1781
1425,402.32513,290.0903
932,179.14513,569.729
1428,405.70053,286.56
933,273.95117,381.53033
1427,409.6387,290.41547
934,214.51317,380.69418
935,340.6084,385.0142
1429,412.18436,287.69806
936,344.50162,380.6013
937,229.17213,570.86707
938,478.24542,381.6929
939,262.50946,561.78577
929,243.12904,569.00903
1437,267.17722,284.26065
920,341.22632,86.88776
1436,276.8377,145.97418
1435,407.2555,146.9729
1434,487.80872,289.53293
1433,374.84213,290.41547
1432,263.31885,284.00516
1431,263.13318,291.4374
1430,425.55087,285.7471
927,235.5849,87.90967
928,249.52003,74.48517
925,238.37134,197.97675
926,403.58566,197.07092
923,58.196346,89.34967
924,50.132904,88.28131
921,273.36514,196.6529
1439,404.23837,137.729
922,288.6551,193.4245
1438,434.27,288.11612
919,281.84058,192.35614
918,332.09674,565.80383
1440,439.76456,284.42325
1446,181.55734,285.93292
1445,181.27014,291.53033
1448,339.96292,138.86713
1447,213.44704,143.30322
1442,374.65646,286.2116
1441,374.35477,290.99612
1444,426.69827,141.09674
1443,433.9944,142.32776
914,338.45584,565.78064
915,171.028,575.11743
916,170.63057,571.88904
917,248.3045,571.02966
910,368.4091,82.47485
911,225.94473,81.38324
1449,340.82306,287.86063
912,173.94646,80.15228
913,210.73022,87.51483
908,368.72238,86.07483
907,263.2289,81.290344
909,292.5715,191.84515
1450,342.02557,140.56262
1451,181.8692,291.48386
989,276.02396,148.04126
