ID,x,y
209,248.28203,59.330322
10629,241.189,554.9342
10628,313.10654,556.79224
10627,318.13693,553.91223
10626,371.26007,554.06323
10625,375.4122,555.92126
10624,192.44496,546.4452
10623,273.39197,556.32776
10622,274.65033,556.9897
10621,409.6786,555.48
10620,411.02612,554.8645
211,233.79785,54.429688
212,259.44885,60.352234
210,231.29715,61.467102
215,258.81497,61.374176
216,247.506,62.00128
213,228.45776,62.152252
214,259.929,62.00125
219,359.07062,61.09549
217,203.20782,61.525146
218,362.28644,59.736786
220,226.40091,62.756134
221,249.78186,61.292908
222,410.46332,60.154846
223,411.39307,57.00772
224,244.27641,62.930298
225,241.76266,61.16516
226,363.12265,62.210358
227,268.85913,62.46582
228,263.52557,58.482605
229,367.74115,60.816772
10604,171.16725,548.5471
10603,173.52217,556.39746
10602,277.2533,552.8323
10601,281.36404,554.911
10608,271.09143,555.7587
10607,378.4126,552.44904
10606,380.09592,554.969
10605,214.81635,552.1239
10600,412.35696,554.2026
5919,447.10852,344.34583
5917,428.94586,343.55615
5918,447.49945,344.57806
5915,228.52158,346.26193
5916,431.42914,343.9626
5913,446.6516,344.14838
5914,231.8208,342.1858
5911,220.95929,345.78583
5912,251.39122,344.83356
5910,225.65027,341.79095
10652,380.4165,556.40906
10653,379.3199,556.56
10654,184.45984,559.35876
10655,182.41678,555.92126
10650,399.41324,555.8052
10651,328.4298,557.8026
10656,212.44038,557.96515
10657,248.17033,556.44385
10658,245.10248,558.55743
10659,241.51825,558.63873
5926,475.21384,345.01935
5927,475.4198,338.5974
5928,484.97583,338.22583
5929,481.1225,344.9845
5922,476.81448,344.9961
5923,343.88007,344.6245
5924,343.66974,340.6645
5925,338.89532,341.87225
5920,446.82568,344.82196
5921,477.3272,343.40515
10665,423.29172,552.2052
10666,417.52155,557.5819
10663,435.58704,556.9084
10664,200.23933,558.5923
10661,371.72278,557.6516
10662,370.5116,558.1858
10660,234.18805,557.10583
10669,294.7415,559.07996
10667,307.2711,558.0348
10668,332.47388,558.6271
6989,337.48254,393.05032
6988,339.7874,389.0787
6987,479.08527,389.67096
6986,480.80994,391.8542
6985,333.13824,392.76
6994,340.47858,393.22452
6995,302.68964,392.33032
6992,252.50085,392.60907
6993,343.38034,390.0658
6990,254.8732,393.0271
10630,414.40872,555.5381
6991,253.75702,392.7716
10631,207.74142,557.2916
10632,387.50012,553.70325
10633,383.47345,556.00256
10634,264.5351,551.2181
10635,263.7678,557.59357
10636,325.46136,554.2374
10637,321.4579,557.4658
10638,328.8222,554.249
10639,272.51807,557.7329
5904,331.75662,344.69415
5905,335.56494,344.28772
5906,450.21118,343.41678
5907,447.32538,343.9045
5908,414.49792,342.62708
5909,410.6939,342.73163
5900,213.39337,345.3097
6997,262.36295,393.46838
5901,426.60617,343.0103
6996,265.37787,391.5755
5902,423.99738,342.1858
6999,102.37486,394.4787
5903,331.7276,339.5845
6998,270.25232,390.91357
10640,302.71063,557.3032
10643,185.5557,555.3639
10644,268.98386,558.4413
10641,296.94336,554.04004
10642,187.10994,558.9871
10647,356.7331,553.30835
10648,409.79535,556.74585
10645,268.3819,557.2568
10646,266.50565,558.3484
10649,404.98108,554.2955
10699,413.84448,559.8929
10698,201.8349,561.7394
10697,264.49884,561.0774
10696,249.08923,560.57806
6971,288.1155,392.42322
10695,252.14984,561.3329
6970,195.89575,390.26324
10694,388.9557,558.9174
6973,486.74402,391.0413
10693,394.07968,557.27997
6972,284.66763,388.8697
10692,439.03058,559.20776
4824,281.5345,286.3626
1523,217.21622,141.7471
6963,325.8624,388.66064
10690,317.67276,559.12646
4825,280.45966,287.39615
1522,368.25317,140.08643
6964,321.24323,391.81934
10691,311.8373,560.369
4822,207.46146,285.22452
1525,337.64716,140.30713
6965,181.19254,392.4348
4823,205.24217,287.8026
1524,215.37189,142.22324
6966,176.88666,391.20386
4820,397.59067,285.42194
6967,260.00293,390.47226
4821,275.89557,287.10583
6968,257.9599,392.50452
1521,369.93433,140.8645
6969,200.56424,392.01678
1520,363.1183,140.71356
4828,438.14142,285.3755
1527,310.94092,141.0155
4829,435.91852,285.50323
1526,334.42194,141.1084
4826,211.44025,284.3187
1529,421.2008,138.58838
4827,209.35223,288.0
1528,426.75555,138.40256
6980,385.0567,389.21808
6984,336.49982,388.84644
6983,107.21887,393.88644
6982,109.14589,394.25806
6981,392.47467,389.7174
4833,387.48996,284.6787
1514,271.02982,141.13162
6976,327.87354,392.42322
4834,385.30908,284.9342
1513,272.99963,140.92258
6977,483.9648,391.4245
4835,332.42816,283.97034
1512,404.37183,139.22708
6974,485.4226,385.5716
4836,330.00873,287.34967
1511,253.44298,139.65677
6975,330.99146,388.7187
1510,276.6375,140.88773
4830,407.3454,284.91095
4831,404.95786,285.80518
6978,283.2686,392.99225
4832,328.70108,282.98322
6979,280.53,391.08774
1519,291.501,141.43353
4837,220.01718,285.60776
1518,293.95093,139.30838
4838,215.6221,288.27872
1517,313.6309,139.63354
4839,357.08417,286.2116
1516,316.74445,140.80646
1515,214.32317,136.5445
10679,201.62747,560.7639
10678,204.54736,559.68384
10673,268.65387,559.3587
10672,413.8053,558.7084
6951,122.15126,391.4245
10671,415.09845,557.7677
6950,312.53937,391.51743
10670,288.9162,556.3858
10677,217.58682,560.1484
10676,221.04776,555.3871
10675,266.17566,559.2658
10674,266.81824,559.4516
6945,255.1575,391.88904
6946,103.31552,392.9342
6947,101.66701,393.36386
6948,190.1009,391.01807
4802,294.2802,286.1187
1501,267.81546,140.44644
6941,215.16736,390.72772
4803,416.48587,284.3768
1500,269.3958,140.82968
6942,475.4539,389.53162
4800,390.31415,284.01678
1503,287.8791,139.28516
6943,471.9226,388.50967
4801,298.55853,281.5432
1502,223.29971,139.70322
6944,255.47806,390.65808
4806,70.42423,263.43872
1505,214.67128,140.4813
4807,382.45087,284.42322
1504,284.85254,140.1329
4804,412.89874,282.6
1507,437.49377,127.811615
4805,82.616585,287.8026
1506,445.67035,139.85419
1509,278.22223,140.55096
6949,316.8097,391.61032
1508,198.98172,141.21292
4808,379.95087,285.25934
4809,359.85318,285.63098
10689,269.1855,560.57806
6962,275.85858,389.34583
10682,271.3511,559.56775
6961,278.50363,390.76257
10681,273.04968,558.9523
6960,487.42432,385.23483
10683,207.69138,559.7884
10686,415.0513,559.50964
10685,177.85052,558.9291
10688,169.57385,559.3355
10687,173.90222,561.8671
6958,436.88965,390.72772
6959,431.78015,390.91357
6956,110.784256,393.08514
4810,358.19598,285.30582
6957,108.06453,392.33032
4811,427.5838,284.06323
6954,289.2063,388.37033
4812,424.9605,283.6684
6955,400.1327,388.97418
4813,198.81056,287.32648
6952,116.23024,390.03094
4814,374.774,284.17935
6953,293.6275,391.77292
10680,254.76224,558.05804
4815,371.24847,284.28387
4816,202.1047,283.2852
4817,202.22,287.6168
4818,306.09106,285.2013
4819,302.14206,286.61804
1570,319.30603,141.78192
1572,170.36221,142.57162
1571,172.7302,140.7716
6928,388.66052,388.1729
6927,105.095314,392.6903
6929,387.27893,389.38065
1566,289.86554,142.26968
6920,305.35132,391.0413
1567,223.23734,142.87354
1568,220.64235,141.84003
6922,252.78516,391.47098
1569,322.24045,142.96643
6921,254.36188,390.4026
1562,359.43976,142.16519
6924,436.60025,388.44
1563,356.70844,141.2013
6923,464.4256,389.84515
1564,216.56856,143.33807
6926,295.60742,387.56903
1565,214.91568,143.68646
6925,299.44843,391.16904
1561,433.8435,140.73679
1560,436.30652,141.84
6940,221.05502,390.00775
6939,423.77255,390.46063
6938,427.834,388.1845
1559,186.82925,137.88
1557,342.63263,141.77032
6933,317.23978,388.0103
1558,192.48483,143.16388
6932,319.4823,388.1961
1555,293.89728,142.55997
6931,389.86374,389.52002
1556,349.63065,141.22449
6930,452.75613,389.47354
1553,274.79028,142.85031
6937,99.22143,391.94708
1554,296.19998,141.31741
6936,100.71547,391.47095
1551,252.18175,142.64127
6935,167.39227,390.50708
1552,276.5991,142.37418
6934,172.03903,390.72772
1550,255.06177,141.24774
1548,310.32227,142.50195
1549,307.1115,141.78195
6909,454.66937,387.48773
6906,407.71313,389.49677
6905,411.92688,385.4671
6908,459.4945,388.21936
6907,451.55292,387.11615
1540,203.40582,141.80518
6902,151.2371,380.77548
1541,327.3978,139.79614
6901,378.3734,387.49933
1542,325.25684,142.29291
6904,181.97147,388.77676
1543,301.65826,141.70065
6903,186.32156,390.27484
1544,299.11624,140.99228
1545,271.45554,141.94452
1546,213.71901,142.57162
6900,244.61801,390.4839
1547,212.00305,142.85031
1539,206.20604,142.71097
1537,273.7191,142.53677
1538,324.23492,140.00516
6919,308.70563,387.52258
6918,415.7461,389.99612
6917,420.1535,385.95483
6916,300.96204,387.03485
1531,401.52374,141.05032
6915,248.32916,390.92517
1532,273.15192,142.10709
6914,253.10573,390.24002
6913,464.36465,388.30066
1530,224.71542,142.1419
6912,466.13867,388.75354
1535,240.77122,141.6542
6911,110.04304,390.76257
1536,441.56464,140.72516
6910,104.35989,391.5871
1533,303.62085,141.35226
1534,302.6548,141.51483
4798,451.48334,284.07483
1475,261.30045,139.81937
4799,392.39926,283.07614
1474,262.63202,139.76129
4796,98.17633,268.9432
1477,259.7912,139.87744
4797,455.43817,281.52002
1476,318.6323,138.6929
1479,241.43774,137.70581
1478,258.36676,139.70325
1480,276.6709,139.37805
1481,274.9484,139.70325
1482,311.99036,138.79742
1483,308.39233,138.83228
1484,149.144,141.16644
4785,437.0216,283.54065
1488,218.4071,140.2026
4786,434.72037,283.8542
1487,268.88306,140.09808
4787,290.65027,281.04388
1486,431.601,137.39227
4788,285.9383,285.56128
1485,434.70004,138.92514
4789,404.10492,284.6555
1489,216.51562,140.00516
1490,366.3878,139.4245
1491,364.42957,138.66968
4791,396.85742,285.36386
4790,396.50494,280.77676
4793,195.67673,284.40002
1494,331.26776,138.8671
4792,476.14508,284.34192
1495,445.6928,137.35739
4795,119.91746,277.3742
1492,304.78705,139.07614
4794,193.85704,286.6297
1493,337.6167,135.59225
1457,297.41986,138.89032
1456,263.9709,138.66968
4778,357.30536,284.77164
1459,279.92804,138.6929
4779,356.38138,284.94583
1458,290.27896,138.46066
4776,352.18286,283.0761
1453,340.84192,134.79099
4777,352.10742,284.59744
1452,260.8907,138.50711
4774,191.04956,284.26068
1455,266.50708,139.38968
4775,188.20508,285.51483
1454,369.25473,138.36774
4784,359.82056,284.57422
4783,364.29974,283.7729
1460,278.2556,139.04129
4782,82.9241,274.5871
1461,268.70245,138.8555
4781,439.24454,283.4129
1462,267.43323,139.42453
4780,442.09625,283.02966
4767,184.46056,285.42194
4768,281.88916,280.48645
1469,435.70743,138.70447
4769,277.73993,284.99225
1468,144.85771,136.47482
1467,28.08281,139.99356
5899,216.6875,341.23355
4763,182.8251,284.33032
1466,300.32745,138.41422
5898,446.52545,339.00385
4764,183.59824,285.67743
1465,303.48233,136.49808
5897,324.60046,344.22968
4765,403.85474,283.7613
1464,203.38116,139.18066
5896,329.1435,339.39868
4766,403.85474,283.7613
1463,207.84802,136.32385
4771,377.00488,283.37805
1472,360.06424,138.39096
4770,380.8103,282.01935
1473,355.1071,136.79999
4773,475.65045,283.34323
1470,273.7488,139.55228
4772,478.15985,282.6929
1471,271.32645,138.99484
4755,250.49335,280.0219
4754,270.52792,284.49292
4753,274.31378,279.96387
4752,183.53586,284.9458
4759,464.42706,280.73032
4758,465.6578,282.29807
4757,348.6936,282.78583
4756,246.93231,283.18066
4761,355.04907,282.41418
4762,182.4407,285.6542
4760,358.16333,284.24905
4749,448.78534,280.1729
4742,433.12335,281.67096
4741,435.9178,281.84515
4744,408.09677,281.9729
4743,403.6306,282.9716
4746,470.64398,281.92645
4745,475.14783,282.37933
4748,417.2568,282.2981
4747,421.17175,282.43744
4750,446.32526,282.35614
4751,360.2622,281.7871
4739,265.79996,280.20776
4738,184.39818,284.6903
4737,186.13083,282.87872
4736,480.88318,281.9729
4735,479.80618,276.43353
4734,307.76495,283.61032
4733,309.51428,280.6026
1496,290.94183,140.22583
4732,260.6216,283.71484
1497,301.6576,140.2142
4731,263.40082,280.14966
1498,344.6532,136.4284
4730,183.92023,283.62195
1499,340.99426,139.71487
4740,265.24805,284.1329
4728,306.4312,280.40515
4727,438.21902,281.53162
4729,384.64694,282.17032
4724,430.46454,281.6826
4723,473.91632,280.0103
4726,402.6211,279.1742
4725,403.44788,282.20514
4720,388.92816,280.1845
4722,477.16913,280.76514
4721,386.82782,281.9148
281,270.51126,68.67871
280,244.16254,69.32904
5850,268.7866,341.9071
285,241.6459,69.886475
5851,191.03432,340.1187
284,199.79474,64.33548
283,201.94006,69.921265
282,265.7724,66.716125
5844,258.66412,341.70972
288,245.29178,69.73547
5843,471.06897,336.76257
289,244.53098,70.722565
5842,274.89185,341.7329
286,239.43385,67.331635
5841,278.30637,336.58838
287,289.13086,67.13422
5848,270.56567,342.1045
5847,280.8172,342.46454
5846,189.53302,339.94452
5845,255.35767,341.65164
5849,269.67865,341.96515
270,206.94725,66.298065
272,224.65305,68.318726
271,206.5208,68.66708
274,227.59833,67.23871
5840,411.18854,339.3639
273,221.9964,66.681305
5831,270.69257,340.4671
275,246.37459,68.51611
5830,427.6607,338.16772
276,204.6888,69.17804
5833,286.393,339.10837
277,203.40292,66.17029
5832,270.64325,341.18707
278,330.8718,62.80258
5835,166.99556,341.36127
279,319.97476,66.9368
5834,284.1215,336.28644
5837,420.8251,339.06195
5836,423.07922,339.52643
5839,414.99255,339.25934
5838,417.91827,339.17804
5826,268.9135,340.26968
5825,131.99884,337.62195
5824,136.24089,340.8155
5823,262.02863,338.74838
5822,458.44437,338.71353
5821,252.69162,340.51355
5820,253.53146,338.57422
5829,430.3717,339.08514
5828,268.8642,340.9897
5827,264.97824,340.76904
294,263.14844,70.74579
293,222.91531,70.39743
296,234.30844,71.88385
295,259.15802,69.7471
290,243.40175,70.31613
292,236.64304,71.45419
291,238.82825,70.67615
5813,424.25488,338.19095
5812,396.27936,338.41162
5815,462.05978,337.94708
5814,452.4624,336.44904
297,232.14209,69.31741
298,191.33893,65.48517
5811,354.6574,337.51743
299,285.1753,71.08261
5810,356.9601,337.6684
5817,465.1117,336.63483
5816,461.98364,337.30838
5819,454.85577,336.97162
5818,256.06552,337.6684
5891,465.9624,342.1626
5890,402.75085,341.07095
5895,457.553,341.17548
240,259.36038,63.53418
5894,417.92767,342.1742
241,237.38718,64.776764
5893,420.83453,342.05804
5892,462.54572,340.8968
5887,126.90752,343.84644
245,233.59259,63.26709
5888,118.32116,339.06192
244,215.73886,58.552277
5885,207.3389,344.92645
243,219.87866,64.892914
5886,468.0925,342.0813
242,235.37964,62.837402
249,256.6994,65.55484
248,217.34677,65.647736
5889,406.83044,342.2787
247,242.78818,64.47482
246,258.8244,65.113556
5880,320.3432,338.84128
5882,249.61288,342.53418
5881,315.76025,343.85806
5884,210.42851,340.8387
5883,246.02356,341.53546
230,365.87793,62.907135
239,260.57953,64.579346
5874,307.02377,343.66064
232,219.5784,57.58838
5875,451.71613,338.55096
231,223.46143,63.754852
5876,430.96643,341.44257
234,240.61676,63.963867
5877,204.5771,340.4903
233,261.14813,63.046417
5878,201.40118,344.5432
236,263.2282,64.010315
5879,335.5229,341.28
235,294.72772,61.54837
238,294.43542,64.30066
237,300.2716,61.62967
5873,311.79382,338.48132
262,281.65924,65.914856
5872,298.5941,343.47485
263,281.77963,58.889038
5871,302.8376,338.07483
260,251.46011,67.20389
5870,350.58075,341.09418
261,226.11807,65.39227
5869,194.48727,344.0671
5867,170.48552,342.4297
269,209.31088,67.900635
5868,198.58862,340.1303
268,246.8714,65.229645
5865,253.40887,343.2658
267,249.06747,67.749664
5866,182.58286,335.84515
266,258.30585,66.57678
5863,294.76834,341.3613
265,259.13336,66.28647
5864,292.33655,343.3471
264,273.59796,64.428406
5860,288.22504,343.20776
250,254.6607,63.046448
5862,251.48767,342.59225
251,303.74197,64.90454
5861,479.33112,341.8258
252,235.09897,65.25287
5856,428.48315,341.03613
258,253.9115,66.30969
5857,425.688,340.35095
257,229.92206,66.66968
5858,477.31854,338.9342
5859,290.48346,340.7226
259,212.19595,67.134186
5852,189.06668,343.6142
254,214.82938,66.39096
5853,166.4139,342.32513
253,232.7941,66.01935
5854,286.09564,342.1974
256,227.88118,64.60257
5855,284.89536,342.95227
255,212.43965,63.76645
1411,332.3049,133.0839
1410,259.4409,136.33551
1415,278.52393,136.38193
941,338.32092,116.39615
1414,281.74554,135.99869
942,146.99869,116.16388
1413,317.25647,134.16385
1412,327.2085,136.11484
940,341.30322,112.27356
1419,313.29437,135.8942
945,366.30728,111.15869
1418,314.32135,137.48514
946,365.88083,116.407745
1417,319.59473,134.80258
943,261.80887,116.69806
1416,193.77072,137.16
944,362.86157,114.770325
949,314.38153,115.90842
947,271.14948,114.94452
948,317.17523,115.89679
1420,309.7348,135.97546
1422,187.54944,135.01163
1421,306.13678,136.01031
1424,269.4212,137.48517
1423,317.19482,137.46191
1426,320.01102,137.56644
930,338.14105,114.95615
1425,322.466,135.68515
931,336.7464,115.954834
1428,364.09888,135.0929
932,303.32782,114.89804
1427,365.4834,136.93936
933,300.2716,115.09549
934,431.18616,112.47098
1429,182.59808,135.19745
935,430.7815,113.57419
936,183.75053,115.73419
937,182.20065,115.188385
938,284.1505,115.88516
939,281.48737,115.73422
929,429.41727,113.53934
1437,277.00742,138.13547
1436,392.0192,135.6387
920,311.77057,115.47873
1435,263.3355,137.67096
1434,265.65274,136.50967
1433,177.1289,137.68259
1432,324.56128,136.3587
1431,165.43625,138.1471
1430,322.67926,137.69418
927,278.97217,115.59485
928,276.94794,115.80386
925,204.2667,114.0387
926,198.30142,115.51355
923,325.9146,115.06067
924,377.37692,114.06192
1439,298.33298,137.41547
921,309.23,113.45807
1438,156.46841,135.45288
922,329.01004,114.352264
919,264.31247,116.256775
918,262.46234,115.13034
1440,296.5648,137.50839
1446,218.23232,137.83356
1445,220.70473,138.66971
1448,271.84357,138.0426
1447,275.12897,137.05551
1442,404.46466,135.0232
1441,216.34084,137.63611
1444,265.6411,138.6929
1443,256.323,138.26324
914,159.3136,116.01291
915,186.15768,115.16516
916,334.08325,114.73547
917,268.08163,112.98193
910,295.7779,113.53937
1449,284.9316,137.0787
911,291.81143,112.749664
912,163.13791,116.291595
913,160.80765,113.76001
908,315.36646,113.78323
907,318.35742,113.37677
909,165.20853,115.455475
1450,281.96527,138.41418
1451,167.05502,139.56387
989,291.48868,118.23096
988,161.19638,118.277435
987,163.4679,119.83356
982,264.92676,117.60388
981,165.40942,117.84772
980,330.68683,117.8129
986,379.23288,115.24646
985,381.09317,117.37161
984,284.49356,117.894196
983,262.42316,118.045166
8500,264.76865,455.80646
8501,278.52972,454.7613
8502,276.82465,455.71356
977,168.82031,114.22452
976,341.5244,117.0813
979,203.1041,118.06839
978,194.74548,117.33679
971,185.65941,118.17291
970,190.07333,117.26712
973,205.55042,117.91742
972,208.34122,118.38196
975,345.27545,113.12128
974,427.0094,114.28256
8515,231.82297,455.62067
8514,271.69415,456.42194
8517,423.98798,451.44
969,181.0968,118.20773
8516,228.40843,454.34323
968,329.54962,116.72128
8519,347.7921,455.41162
967,331.70947,115.606445
8518,419.74954,455.16776
966,147.60718,118.41675
965,209.24127,115.072266
964,267.20917,116.941925
963,269.65472,117.441284
962,382.50235,116.59354
961,295.59802,116.21033
960,297.8108,115.455505
8520,344.03088,454.8542
8521,297.34445,452.55484
8522,295.45227,455.82968
8523,275.54236,456.17807
8524,273.76257,456.60773
1409,261.7958,137.35742
959,382.06213,115.42062
8506,411.64838,454.64517
958,307.0999,115.17676
8505,415.97528,450.91742
8504,336.964,454.21545
8503,340.96597,454.5174
1405,199.6961,136.92776
955,251.69293,117.209045
1406,205.5069,137.2413
954,254.73466,116.12903
8509,268.41815,455.4813
1407,290.12592,136.90451
957,382.8744,115.36258
8508,282.9038,454.52902
1408,287.95813,136.23096
956,255.40335,117.54584
8507,287.1763,454.4129
1401,152.1814,137.50839
951,319.95734,115.90839
1402,149.05771,133.90839
950,322.93237,115.50195
1403,301.82147,134.59357
953,289.84525,114.87485
1404,299.23376,136.88129
952,293.41135,116.15225
1400,221.19934,135.94064
8512,269.8491,456.25934
8513,272.12714,455.8761
8510,267.21783,456.0271
8511,488.11548,450.1742
4290,408.904,260.03613
4292,272.16486,262.20776
4291,408.17365,261.92902
4294,474.04688,251.5587
4293,409.78955,262.1729
4296,373.2415,261.45288
4295,375.42816,262.21936
4298,469.34937,261.03482
4297,414.841,261.85938
4299,141.50919,264.49548
5802,430.31152,337.4245
5801,333.60822,337.7613
5804,398.67126,335.9613
5803,403.69733,336.25162
5800,335.44598,338.27228
5809,270.1138,335.07874
5806,295.1433,335.72903
5805,396.55716,334.3587
5808,165.74231,339.13162
5807,292.91528,338.73676
996,274.2935,117.23227
997,271.515,118.40518
994,327.5479,117.58066
995,324.5656,118.02194
992,321.75452,118.02194
993,318.9724,118.010345
990,287.84497,117.03482
991,177.82587,119.48514
998,209.56908,119.078735
999,249.272,118.312256
2508,445.06332,177.95609
2507,284.2027,179.84903
2506,287.02762,179.60516
2505,291.95142,180.67352
2509,442.53217,179.6748
2500,364.65875,177.03873
2504,292.8094,179.53546
2503,237.00641,180.65033
2502,238.63461,180.02322
2501,359.64215,179.31485
2517,405.31033,179.74454
2516,257.5385,181.18451
2519,336.6666,176.41159
2518,255.21262,181.62582
2511,448.63593,178.09546
2510,265.13272,180.0116
2513,253.5409,178.71097
2512,446.88446,179.91867
2515,329.86005,180.7084
2514,333.81635,176.22583
2529,266.0654,181.92773
2528,342.6587,181.67224
2527,346.67957,177.07355
2526,246.04605,180.36002
2525,238.99362,181.71869
2524,241.55814,182.1716
2523,337.65802,181.31223
2522,339.43637,176.60901
2521,242.71782,180.47614
2520,334.92816,181.11484
2540,379.0675,180.27869
2539,382.23328,181.83481
2538,132.14246,177.77036
2535,383.96664,177.30579
2534,278.537,181.50967
2537,138.04968,182.20645
2536,244.93423,182.36905
2531,251.60008,179.62839
2530,253.65909,182.16
2533,281.2364,180.6387
2532,243.23422,182.46194
5736,469.3581,332.86066
4208,337.4361,259.56
2437,446.81482,176.13287
5735,207.66672,336.4026
4209,284.47614,257.96902
2438,212.10095,177.34064
5738,422.53598,334.48645
4206,351.70923,258.77032
2435,448.36905,174.34451
5737,467.90613,334.5445
4207,342.7392,257.55096
2436,422.2002,175.80774
5732,428.48242,333.40646
4204,332.49927,259.2116
2433,285.213,176.36514
5731,343.17725,335.21808
4205,352.72098,257.52777
2434,441.47327,176.01675
5734,210.80637,331.9084
4202,274.93607,259.6413
2431,155.37616,173.69418
5733,425.87582,333.63873
4203,334.7055,252.66194
2432,287.42145,175.12259
5739,453.5989,334.67224
2439,246.66904,177.7355
7060,316.84958,393.90967
7064,425.18463,395.55872
7063,427.52216,393.17807
7062,109.5397,396.47614
7061,111.53925,397.64905
4212,380.53833,258.2942
2441,398.0374,175.04129
7068,255.9415,396.78967
4211,383.65118,257.64386
2440,245.06696,176.74838
7067,259.29727,395.0245
5740,458.75912,334.24258
4210,279.9353,259.94324
7066,303.6484,395.28
5741,455.69345,333.56903
7065,275.64972,396.4645
7069,103.729645,397.93936
5749,262.09607,335.84515
4217,377.3595,258.35226
2424,226.18405,177.34064
5748,455.42874,335.00903
4218,462.07574,258.32904
2425,306.51245,175.20386
5747,350.4712,335.64774
4219,225.05774,258.5381
2426,303.60632,176.19095
5746,355.1905,330.79358
2427,261.90677,176.53937
5745,415.02374,332.5355
4213,458.0919,258.1316
2420,277.53903,175.98193
5744,420.42694,333.39484
4214,454.9856,253.92775
2421,239.7022,176.94583
5743,213.72264,336.76257
4215,245.8553,259.35095
2422,225.42688,176.34195
5742,217.21405,332.23352
4216,241.04973,258.92126
2423,228.568,175.83096
2428,248.6142,177.1897
2429,437.7708,175.45935
7071,388.29865,393.51483
7070,102.57068,396.98712
7073,115.78783,398.12515
7072,384.5998,396.0697
7075,320.90088,396.75485
7074,325.29453,394.66452
5751,438.0515,334.18454
4221,288.64786,258.25934
7077,271.95526,396.48773
5752,156.16815,330.68903
4220,344.99768,258.8284
7076,273.3122,396.78967
4223,247.79248,259.96646
2430,156.744,177.991
7079,243.64545,394.08386
5750,259.9638,336.92514
4222,286.3894,260.38452
7078,248.05937,397.0684
5754,357.0609,336.18195
4226,388.8005,257.80646
2455,242.031,177.89807
5753,362.4032,334.1497
4227,461.07922,259.24646
2456,265.206,176.24902
5756,494.11847,333.90582
4224,246.74954,260.79095
2453,271.26117,177.07352
5755,287.19513,334.2774
4225,393.5125,250.78067
2454,243.82965,178.4671
5758,333.71915,335.74066
2459,283.16922,177.12
5757,360.04538,336.36774
4228,459.8695,258.35226
2457,263.79245,177.95612
5759,332.55945,335.65936
4229,198.57849,260.60516
2458,414.33838,173.02066
7042,165.42755,393.94452
7041,106.44865,396.0929
7040,478.26788,393.85162
4230,292.169,259.2232
7049,253.20364,395.15228
7048,371.10413,395.15225
7047,374.8421,391.3432
5760,331.03714,335.47354
4234,253.25006,259.33936
2463,399.87668,177.67743
7046,272.94232,395.76773
5761,226.18044,332.94196
4233,272.5079,259.31613
2462,401.55493,175.90063
7045,274.46826,395.52386
5762,221.37848,337.2387
4232,371.67493,259.3858
2461,351.6193,175.15744
7044,291.28052,394.01422
5763,465.83838,334.9045
4231,290.28333,260.6516
2460,280.56262,177.78195
7043,294.6994,395.39612
5767,426.49518,335.60132
4235,250.51364,261.1626
2442,395.37643,176.26065
5766,363.24377,336.56516
4236,376.50226,260.0594
2443,425.14474,176.63226
5765,365.60162,334.3471
4237,374.22565,259.42065
2444,298.12988,176.17935
5764,464.71057,334.14966
4238,273.28754,260.40775
2445,295.6727,177.29419
4239,255.13646,258.71228
2446,398.17157,177.15485
2447,287.12262,177.72388
5769,232.25812,333.30194
2448,293.55786,177.43353
5768,424.5174,335.07874
2449,292.18134,177.87485
7051,479.22525,393.86322
7050,115.56517,396.60388
7053,478.69434,394.59485
7052,479.26007,394.24646
7059,377.82657,395.61676
5770,228.9495,337.71484
7058,381.35785,391.7729
4241,346.00073,259.7342
4240,254.4112,261.48773
5773,443.10657,335.35742
4243,234.4658,259.0955
2450,152.64774,178.81549
7055,465.65054,392.53937
5774,439.78198,335.54324
4242,344.8142,260.47742
7054,468.96716,393.85162
5771,461.72546,334.8
4245,469.1129,258.61935
2452,274.94696,176.82965
7057,231.778,396.13934
5772,476.92618,334.55615
4244,432.3647,259.39743
2451,149.21072,173.1716
7056,236.35947,393.52643
2479,405.80423,176.67871
4249,360.7895,259.3045
2478,236.80914,178.5368
4248,257.45874,261.72
2477,257.13962,177.12003
4247,259.47205,259.08386
2476,260.80945,178.44388
4246,465.3191,259.59485
2475,421.38934,177.35226
4255,176.83298,261.5574
2484,229.09671,178.31613
4256,178.5765,253.96257
2485,227.1784,180.52255
4253,261.86615,261.74323
2482,425.63647,178.58322
4254,260.5759,261.9755
2483,226.94342,178.9432
4251,356.6084,256.169
2480,403.2303,178.47873
4252,354.41302,260.26837
2481,430.4225,178.14194
4250,223.66522,261.5923
5708,333.3188,334.74194
5709,199.05208,331.3045
5706,451.5718,333.56903
5707,333.1723,333.90582
5704,332.0126,333.82452
2469,314.9654,174.48386
5705,330.63678,334.47485
2468,249.70425,178.21161
5702,408.91852,332.41937
5703,404.83167,331.26968
5700,423.898,333.11615
4258,265.0341,259.6413
2465,356.23193,178.3742
5701,449.92618,332.9071
4257,235.16641,262.13806
2464,359.7567,177.23615
2467,299.1097,178.42065
4259,264.5402,259.59485
2466,301.2855,177.25934
4264,155.61478,259.26968
2471,147.01898,179.95352
4265,455.84143,260.0129
2472,143.98813,174.6116
4266,452.96793,259.0955
2473,378.04633,175.06451
4267,393.30365,260.74454
2474,373.65778,176.58582
4260,263.28403,262.20776
4261,439.56003,259.6529
